Partner,SeniorCitizen,InternetService,PaymentMethod,PaperlessBilling,MonthlyCharges,StreamingMovies,DeviceProtection,Contract,tenure,Dependents,Churn
False,False,DSL,Mailed check,False,44.95,False,False,Month-to-month,9,False,True
True,False,DSL,Mailed check,True,49.55,False,True,Month-to-month,18,False,True
False,False,Fiber optic,Electronic check,True,95.9,True,False,Month-to-month,25,True,True
True,True,Fiber optic,Bank transfer (automatic),False,81.5,True,False,Month-to-month,17,False,True
True,False,Fiber optic,Electronic check,False,84.1,False,False,Month-to-month,52,False,True
True,True,DSL,Mailed check,True,36.45,False,False,Month-to-month,3,False,True
False,False,DSL,Electronic check,True,49.85,False,False,Month-to-month,8,False,True
True,True,DSL,Credit card (automatic),False,55.55,True,True,Month-to-month,43,False,True
True,False,DSL,Bank transfer (automatic),True,69.5,True,False,One year,22,True,True
True,False,Fiber optic,Electronic check,True,104.3,True,True,Month-to-month,54,False,True
False,False,Fiber optic,Electronic check,True,93.85,True,False,Month-to-month,1,False,True
True,False,DSL,Mailed check,False,50.45,False,True,Month-to-month,1,True,True
False,False,DSL,Electronic check,True,74.65,True,False,Month-to-month,7,False,True
False,False,Fiber optic,Electronic check,True,94.2,True,False,Month-to-month,12,False,True
True,False,Fiber optic,Bank transfer (automatic),False,106.55,True,False,One year,54,False,True
False,False,No,Mailed check,False,20.1,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,False,83.8,False,True,Month-to-month,23,True,True
False,False,DSL,Mailed check,False,55.15,False,False,Month-to-month,3,False,True
True,True,Fiber optic,Electronic check,True,86.65,True,False,Month-to-month,10,False,True
False,True,Fiber optic,Bank transfer (automatic),True,106.75,True,False,Month-to-month,37,False,True
False,False,Fiber optic,Electronic check,True,78.45,False,False,Month-to-month,31,False,True
True,False,Fiber optic,Electronic check,False,87.45,False,True,Month-to-month,34,True,True
True,False,Fiber optic,Electronic check,True,70.75,False,False,Month-to-month,29,True,True
True,True,Fiber optic,Electronic check,True,101.35,True,False,Month-to-month,12,False,True
False,False,Fiber optic,Electronic check,True,81.7,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,False,68.25,False,False,Month-to-month,33,False,True
False,False,Fiber optic,Electronic check,True,79.15,True,False,Month-to-month,4,False,True
False,True,Fiber optic,Electronic check,True,95.45,True,False,Month-to-month,35,False,True
True,False,Fiber optic,Electronic check,True,100.95,True,False,One year,19,True,True
True,False,Fiber optic,Mailed check,True,69.1,False,False,Month-to-month,1,True,True
False,False,Fiber optic,Electronic check,True,103.45,True,True,One year,31,False,True
False,False,Fiber optic,Bank transfer (automatic),False,77.95,False,False,Month-to-month,4,False,True
False,True,Fiber optic,Electronic check,False,78.45,False,False,Month-to-month,1,False,True
False,False,DSL,Mailed check,False,29.5,False,True,Month-to-month,10,False,True
False,False,DSL,Electronic check,True,70.75,True,False,Month-to-month,2,False,True
False,True,Fiber optic,Electronic check,True,84.45,True,False,Month-to-month,9,False,True
False,False,Fiber optic,Electronic check,True,85.65,True,False,Month-to-month,4,False,True
False,True,DSL,Credit card (automatic),True,70.15,False,True,One year,38,False,True
False,True,Fiber optic,Electronic check,True,97.8,True,True,Month-to-month,51,False,True
False,False,DSL,Mailed check,False,46.3,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,106.3,True,True,Month-to-month,41,False,True
False,False,Fiber optic,Electronic check,True,89.4,True,True,Month-to-month,12,False,True
False,True,Fiber optic,Credit card (automatic),True,83.15,False,False,Month-to-month,5,False,True
False,False,Fiber optic,Mailed check,True,74.15,False,False,Month-to-month,10,False,True
True,False,Fiber optic,Electronic check,True,99.5,True,True,Month-to-month,11,False,True
False,False,DSL,Mailed check,True,44.15,False,False,Month-to-month,1,False,True
False,False,DSL,Mailed check,True,53.9,False,False,Month-to-month,16,False,True
False,False,Fiber optic,Mailed check,True,85.45,True,False,Month-to-month,1,False,True
True,False,DSL,Mailed check,False,50.85,False,False,Month-to-month,4,True,True
False,False,DSL,Electronic check,False,59.2,True,True,Month-to-month,1,True,True
False,False,Fiber optic,Electronic check,True,83.2,False,True,Month-to-month,13,False,True
False,False,DSL,Electronic check,True,54.9,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,103.9,True,True,Month-to-month,21,False,True
True,False,No,Mailed check,True,19.25,False,False,Month-to-month,11,True,True
False,True,Fiber optic,Mailed check,True,75.45,False,False,Month-to-month,2,False,True
False,True,DSL,Mailed check,False,54.85,False,False,Month-to-month,2,False,True
True,True,Fiber optic,Electronic check,True,95.1,True,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,75.5,False,False,Month-to-month,6,False,True
True,False,Fiber optic,Electronic check,True,73.75,False,True,Month-to-month,4,True,True
False,False,Fiber optic,Electronic check,True,96.05,True,False,Month-to-month,12,False,True
False,False,Fiber optic,Electronic check,True,88.95,True,False,Month-to-month,4,False,True
False,False,DSL,Credit card (automatic),False,50.7,False,False,Month-to-month,4,False,True
False,False,DSL,Credit card (automatic),False,53.4,False,False,Month-to-month,3,False,True
True,True,Fiber optic,Electronic check,True,101.9,True,False,Month-to-month,53,False,True
True,False,Fiber optic,Electronic check,True,83.0,False,False,One year,68,True,True
False,False,DSL,Mailed check,False,50.6,False,False,Month-to-month,1,True,True
False,False,Fiber optic,Electronic check,True,89.5,True,False,Month-to-month,10,False,True
False,False,Fiber optic,Electronic check,True,69.8,False,False,Month-to-month,1,False,True
True,True,Fiber optic,Bank transfer (automatic),True,93.8,False,True,Month-to-month,51,False,True
True,False,Fiber optic,Electronic check,True,101.05,True,True,Month-to-month,24,False,True
True,False,Fiber optic,Electronic check,True,94.7,True,False,Month-to-month,18,False,True
True,True,Fiber optic,Bank transfer (automatic),True,104.15,True,True,Two year,72,False,True
True,False,DSL,Credit card (automatic),False,61.45,True,False,Month-to-month,4,True,True
False,False,Fiber optic,Electronic check,True,90.55,True,False,Month-to-month,1,False,True
False,False,Fiber optic,Bank transfer (automatic),True,88.8,True,False,Month-to-month,26,False,True
False,False,Fiber optic,Mailed check,True,85.2,True,False,Month-to-month,7,False,True
False,True,Fiber optic,Electronic check,True,91.4,True,False,Month-to-month,5,False,True
True,False,Fiber optic,Bank transfer (automatic),True,106.15,True,True,Month-to-month,42,False,True
False,False,DSL,Mailed check,True,45.3,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Credit card (automatic),True,73.25,False,False,Month-to-month,2,False,True
True,False,DSL,Electronic check,True,51.05,False,True,Month-to-month,8,True,True
True,False,Fiber optic,Bank transfer (automatic),True,85.35,False,False,Month-to-month,9,True,True
False,True,Fiber optic,Electronic check,True,75.35,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,75.2,False,False,Month-to-month,43,False,True
False,False,No,Mailed check,False,20.9,False,False,Month-to-month,1,False,True
False,False,DSL,Electronic check,True,43.3,False,False,Month-to-month,3,False,True
True,False,Fiber optic,Bank transfer (automatic),True,109.5,True,True,One year,70,False,True
False,True,Fiber optic,Credit card (automatic),True,84.8,True,False,Month-to-month,11,False,True
True,True,Fiber optic,Electronic check,True,95.05,False,True,Month-to-month,50,False,True
False,True,DSL,Electronic check,False,50.35,False,True,Month-to-month,5,False,True
True,False,Fiber optic,Bank transfer (automatic),True,74.6,False,False,Month-to-month,1,False,True
False,False,No,Mailed check,True,19.7,False,False,Month-to-month,16,False,True
False,False,DSL,Electronic check,True,59.45,True,True,Month-to-month,15,False,True
False,False,Fiber optic,Bank transfer (automatic),True,105.2,True,False,One year,46,True,True
False,False,DSL,Mailed check,True,45.15,False,False,Month-to-month,8,False,True
True,False,Fiber optic,Electronic check,False,93.8,False,True,Month-to-month,31,False,True
False,False,Fiber optic,Electronic check,True,96.2,True,False,Month-to-month,32,False,True
False,False,Fiber optic,Electronic check,True,79.6,True,False,Month-to-month,1,True,True
False,False,Fiber optic,Electronic check,True,85.25,False,False,Month-to-month,20,False,True
False,False,Fiber optic,Electronic check,True,80.5,False,False,Month-to-month,26,False,True
False,True,Fiber optic,Electronic check,True,89.8,True,False,Month-to-month,5,False,True
False,False,DSL,Electronic check,True,50.75,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Credit card (automatic),True,89.65,True,False,Month-to-month,14,True,True
False,False,DSL,Mailed check,True,65.4,True,False,One year,36,False,True
False,False,DSL,Mailed check,True,72.9,True,True,Month-to-month,9,True,True
False,False,DSL,Mailed check,False,40.0,False,True,Month-to-month,5,False,True
False,True,Fiber optic,Credit card (automatic),True,99.45,True,False,Month-to-month,9,False,True
False,False,Fiber optic,Electronic check,True,86.25,False,False,Month-to-month,2,False,True
False,False,Fiber optic,Mailed check,True,70.1,False,False,Month-to-month,8,False,True
False,True,Fiber optic,Bank transfer (automatic),True,70.2,False,False,Month-to-month,2,False,True
False,False,DSL,Electronic check,False,55.35,False,False,Month-to-month,3,False,True
True,True,Fiber optic,Electronic check,True,84.2,False,True,Month-to-month,51,True,True
False,False,DSL,Mailed check,False,45.85,False,False,Month-to-month,2,False,True
False,False,Fiber optic,Electronic check,False,75.25,False,False,Month-to-month,39,False,True
False,False,Fiber optic,Bank transfer (automatic),True,100.15,True,True,Month-to-month,12,False,True
True,True,Fiber optic,Electronic check,False,105.75,True,True,Month-to-month,26,True,True
True,True,DSL,Electronic check,True,48.35,True,True,Month-to-month,18,False,True
False,False,No,Bank transfer (automatic),False,20.95,False,False,Month-to-month,4,False,True
True,True,DSL,Electronic check,True,49.55,False,False,Month-to-month,1,False,True
False,False,No,Mailed check,False,20.25,False,False,Month-to-month,9,False,True
True,True,DSL,Credit card (automatic),False,50.15,False,False,Month-to-month,2,False,True
True,True,Fiber optic,Electronic check,True,95.9,True,True,Month-to-month,29,False,True
False,False,DSL,Electronic check,False,45.15,False,False,Month-to-month,9,False,True
True,False,Fiber optic,Bank transfer (automatic),True,84.4,False,False,Month-to-month,50,True,True
False,False,Fiber optic,Electronic check,True,75.1,False,False,Month-to-month,1,False,True
True,False,DSL,Credit card (automatic),True,70.15,True,False,One year,54,False,True
False,False,Fiber optic,Electronic check,True,101.75,True,False,Month-to-month,42,False,True
False,False,DSL,Electronic check,False,45.8,False,False,Month-to-month,1,False,True
False,False,No,Mailed check,True,20.1,False,False,Month-to-month,1,False,True
True,False,DSL,Mailed check,False,40.65,False,False,Month-to-month,9,False,True
True,True,Fiber optic,Electronic check,True,101.0,True,True,Month-to-month,46,False,True
False,False,Fiber optic,Electronic check,True,69.1,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Mailed check,True,75.0,False,False,Month-to-month,13,False,True
True,False,Fiber optic,Bank transfer (automatic),False,100.0,True,False,One year,19,True,True
False,True,Fiber optic,Electronic check,True,71.15,False,False,Month-to-month,1,False,True
False,False,DSL,Credit card (automatic),True,54.15,True,True,Month-to-month,24,False,True
True,False,Fiber optic,Credit card (automatic),True,108.75,True,True,Two year,67,True,True
True,False,DSL,Electronic check,True,49.15,False,False,Month-to-month,6,False,True
False,False,No,Electronic check,True,19.4,False,False,Month-to-month,20,True,True
False,True,Fiber optic,Electronic check,True,79.15,False,False,Month-to-month,20,False,True
True,True,Fiber optic,Electronic check,True,80.4,True,False,Month-to-month,46,False,True
True,False,Fiber optic,Electronic check,True,102.0,True,False,Month-to-month,11,False,True
False,False,No,Mailed check,False,20.65,False,False,Month-to-month,2,False,True
False,False,Fiber optic,Mailed check,True,70.8,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Credit card (automatic),True,89.05,True,False,Month-to-month,16,False,True
False,False,Fiber optic,Electronic check,True,96.6,True,False,Month-to-month,3,False,True
True,False,Fiber optic,Credit card (automatic),True,104.5,True,True,Month-to-month,57,False,True
False,False,DSL,Mailed check,True,50.6,False,False,Month-to-month,5,False,True
False,False,DSL,Electronic check,False,49.35,False,False,Month-to-month,4,True,True
False,False,Fiber optic,Electronic check,True,94.25,True,False,Month-to-month,7,False,True
True,False,Fiber optic,Electronic check,True,68.95,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,76.05,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Credit card (automatic),True,89.35,False,True,Month-to-month,7,False,True
True,False,Fiber optic,Electronic check,True,80.35,False,False,Month-to-month,4,False,True
False,True,DSL,Electronic check,True,55.8,False,True,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,79.05,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,95.0,True,False,Month-to-month,1,False,True
False,True,Fiber optic,Electronic check,True,98.4,True,True,Month-to-month,41,False,True
True,True,DSL,Credit card (automatic),False,79.4,False,True,Two year,66,True,True
False,True,Fiber optic,Electronic check,True,101.4,True,True,Month-to-month,35,False,True
True,True,Fiber optic,Electronic check,True,89.8,True,True,Month-to-month,10,False,True
True,False,Fiber optic,Bank transfer (automatic),False,109.75,True,True,Two year,54,False,True
False,False,No,Credit card (automatic),False,19.3,False,False,One year,2,False,True
False,True,Fiber optic,Electronic check,True,91.25,True,False,Month-to-month,26,False,True
False,False,DSL,Electronic check,True,49.1,False,False,Month-to-month,15,False,True
False,False,DSL,Credit card (automatic),False,65.25,False,True,Month-to-month,31,False,True
False,True,Fiber optic,Electronic check,True,85.45,False,False,Month-to-month,18,False,True
True,False,Fiber optic,Electronic check,True,94.1,False,False,Two year,61,False,True
False,True,Fiber optic,Electronic check,True,71.65,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,104.65,True,True,Month-to-month,24,False,True
False,False,Fiber optic,Electronic check,True,74.25,False,False,Month-to-month,3,False,True
False,True,Fiber optic,Electronic check,True,74.2,False,False,Month-to-month,1,False,True
True,True,Fiber optic,Electronic check,True,101.0,True,False,Month-to-month,43,False,True
True,False,Fiber optic,Electronic check,True,100.2,True,False,Month-to-month,4,False,True
True,True,Fiber optic,Electronic check,True,89.05,True,False,One year,25,False,True
True,False,DSL,Bank transfer (automatic),True,70.1,True,False,One year,57,True,True
False,False,Fiber optic,Electronic check,True,105.65,True,True,One year,4,False,True
True,True,Fiber optic,Electronic check,True,96.5,True,False,Month-to-month,36,False,True
True,True,Fiber optic,Mailed check,False,70.85,False,False,Month-to-month,1,False,True
False,False,DSL,Credit card (automatic),True,85.95,True,True,One year,35,False,True
False,False,Fiber optic,Electronic check,True,73.9,False,True,Month-to-month,4,False,True
True,False,Fiber optic,Bank transfer (automatic),True,109.45,True,True,Two year,58,False,True
False,False,Fiber optic,Electronic check,True,100.2,True,False,Month-to-month,30,False,True
True,False,Fiber optic,Bank transfer (automatic),True,74.05,False,False,Month-to-month,21,True,True
False,False,Fiber optic,Bank transfer (automatic),True,101.55,True,True,Month-to-month,3,False,True
True,True,Fiber optic,Electronic check,True,111.95,True,True,One year,41,True,True
True,False,DSL,Electronic check,True,55.95,True,True,One year,21,True,True
False,False,DSL,Electronic check,False,45.75,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,False,74.95,False,False,Month-to-month,11,False,True
False,False,Fiber optic,Credit card (automatic),False,80.15,True,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,109.25,True,True,One year,72,False,True
False,False,DSL,Credit card (automatic),False,35.2,False,False,Month-to-month,3,False,True
True,False,Fiber optic,Electronic check,False,78.8,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,106.4,True,True,Month-to-month,47,False,True
False,False,DSL,Electronic check,False,49.4,False,False,Month-to-month,18,False,True
False,True,Fiber optic,Electronic check,False,69.1,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,90.2,True,False,Month-to-month,20,True,True
False,False,Fiber optic,Bank transfer (automatic),True,93.55,True,False,Month-to-month,6,False,True
False,False,Fiber optic,Mailed check,True,80.85,True,False,Month-to-month,1,False,True
True,False,Fiber optic,Mailed check,True,82.05,True,False,One year,48,True,True
True,False,No,Credit card (automatic),True,20.55,False,False,Month-to-month,3,False,True
False,True,Fiber optic,Electronic check,True,78.55,False,True,Month-to-month,2,False,True
False,False,Fiber optic,Electronic check,False,78.65,True,False,Month-to-month,1,True,True
False,False,DSL,Electronic check,True,42.9,False,False,Month-to-month,1,False,True
False,False,DSL,Mailed check,False,34.25,False,False,Month-to-month,3,False,True
False,False,DSL,Mailed check,False,58.5,True,True,Month-to-month,9,False,True
False,True,Fiber optic,Electronic check,True,96.2,True,False,Month-to-month,49,False,True
False,True,Fiber optic,Electronic check,False,74.4,False,True,Month-to-month,6,False,True
True,False,Fiber optic,Electronic check,True,105.3,True,True,Month-to-month,6,False,True
True,False,Fiber optic,Bank transfer (automatic),True,73.85,False,False,Month-to-month,16,False,True
True,True,Fiber optic,Electronic check,True,84.55,True,False,Month-to-month,7,False,True
False,False,No,Credit card (automatic),False,24.75,False,False,Two year,25,False,True
False,True,Fiber optic,Credit card (automatic),True,85.8,True,False,Month-to-month,20,False,True
False,False,Fiber optic,Electronic check,True,105.7,True,True,Month-to-month,28,False,True
False,False,Fiber optic,Electronic check,True,76.5,False,False,Month-to-month,11,False,True
False,False,Fiber optic,Electronic check,True,93.5,True,False,Month-to-month,4,False,True
True,True,Fiber optic,Credit card (automatic),True,101.5,True,False,One year,54,False,True
False,False,Fiber optic,Bank transfer (automatic),True,74.9,False,False,Month-to-month,28,True,True
False,True,Fiber optic,Electronic check,True,69.6,False,False,Month-to-month,2,False,True
False,False,No,Mailed check,True,24.05,False,False,Month-to-month,1,False,True
False,False,DSL,Electronic check,False,50.55,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,100.55,True,False,Month-to-month,14,False,True
True,False,No,Mailed check,True,20.5,False,False,Month-to-month,1,True,True
False,False,Fiber optic,Bank transfer (automatic),True,74.8,False,True,Month-to-month,4,False,True
False,False,Fiber optic,Credit card (automatic),True,71.0,False,False,Month-to-month,14,False,True
False,True,DSL,Electronic check,True,40.3,False,True,Month-to-month,30,False,True
False,False,DSL,Electronic check,True,50.6,True,False,Month-to-month,3,False,True
True,False,Fiber optic,Electronic check,True,84.85,False,True,Month-to-month,40,True,True
True,False,DSL,Mailed check,False,65.7,True,False,Month-to-month,2,True,True
False,False,Fiber optic,Electronic check,False,70.5,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,94.85,True,True,Month-to-month,10,False,True
False,False,No,Mailed check,False,19.75,False,False,Month-to-month,1,False,True
True,False,DSL,Electronic check,True,65.45,False,False,Month-to-month,14,True,True
True,True,Fiber optic,Electronic check,True,98.7,True,True,Month-to-month,58,False,True
True,False,DSL,Bank transfer (automatic),True,67.5,False,True,One year,22,True,True
False,False,Fiber optic,Electronic check,True,69.6,False,False,Month-to-month,1,False,True
True,False,DSL,Electronic check,False,84.35,True,True,One year,49,False,True
True,True,Fiber optic,Electronic check,True,100.2,True,False,Month-to-month,68,False,True
False,False,Fiber optic,Electronic check,False,78.05,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,False,73.6,False,False,Month-to-month,7,False,True
False,False,Fiber optic,Electronic check,True,74.75,False,False,Month-to-month,9,False,True
True,True,Fiber optic,Electronic check,True,93.55,True,False,Month-to-month,24,False,True
True,True,Fiber optic,Electronic check,True,95.55,True,True,Month-to-month,27,False,True
False,False,DSL,Electronic check,True,39.3,False,False,Month-to-month,57,False,True
False,False,No,Mailed check,True,20.25,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,85.45,False,True,Month-to-month,1,False,True
False,False,Fiber optic,Bank transfer (automatic),False,99.9,True,False,One year,63,False,True
False,False,Fiber optic,Electronic check,True,84.8,True,False,Month-to-month,25,False,True
True,False,Fiber optic,Electronic check,True,75.2,False,False,Month-to-month,35,False,True
True,False,DSL,Electronic check,False,49.35,True,False,Two year,71,False,True
False,False,Fiber optic,Electronic check,True,74.9,False,False,Month-to-month,6,False,True
False,False,Fiber optic,Electronic check,True,101.25,True,True,Month-to-month,15,False,True
False,False,No,Mailed check,True,18.95,False,False,Month-to-month,9,False,True
False,False,DSL,Credit card (automatic),False,28.6,False,False,Month-to-month,37,False,True
False,True,Fiber optic,Electronic check,False,98.65,True,False,Month-to-month,29,False,True
True,True,Fiber optic,Bank transfer (automatic),True,79.9,False,True,Month-to-month,5,False,True
False,True,Fiber optic,Electronic check,True,103.3,True,True,Month-to-month,28,False,True
True,False,Fiber optic,Credit card (automatic),True,96.2,False,False,Month-to-month,11,False,True
True,False,Fiber optic,Electronic check,True,104.15,True,True,One year,55,False,True
False,True,Fiber optic,Credit card (automatic),True,102.95,True,True,Month-to-month,24,False,True
False,False,Fiber optic,Electronic check,False,90.6,True,False,Month-to-month,1,False,True
False,False,DSL,Bank transfer (automatic),True,50.8,False,False,Month-to-month,6,False,True
False,False,Fiber optic,Electronic check,True,90.05,True,False,Month-to-month,4,False,True
True,False,Fiber optic,Electronic check,True,75.85,False,False,Month-to-month,3,False,True
True,False,Fiber optic,Electronic check,True,68.5,False,False,Month-to-month,1,True,True
False,False,Fiber optic,Electronic check,True,73.5,False,False,Month-to-month,11,False,True
False,False,Fiber optic,Mailed check,True,69.95,False,False,Month-to-month,1,False,True
False,False,DSL,Electronic check,True,70.05,True,True,Month-to-month,5,False,True
False,False,Fiber optic,Electronic check,True,94.0,False,True,Month-to-month,8,False,True
True,False,DSL,Mailed check,False,61.15,False,True,Month-to-month,22,True,True
True,False,Fiber optic,Electronic check,True,84.45,False,False,Month-to-month,29,False,True
True,False,DSL,Mailed check,True,75.3,True,True,One year,13,False,True
True,True,Fiber optic,Mailed check,True,109.55,True,True,One year,43,False,True
False,False,No,Mailed check,True,19.6,False,False,Month-to-month,3,False,True
False,True,DSL,Bank transfer (automatic),False,66.4,False,True,Month-to-month,2,False,True
True,True,Fiber optic,Credit card (automatic),True,100.05,True,False,Month-to-month,66,False,True
False,False,Fiber optic,Electronic check,False,102.0,True,False,One year,62,False,True
True,False,Fiber optic,Credit card (automatic),False,90.2,False,True,Month-to-month,17,False,True
True,False,No,Credit card (automatic),True,25.15,False,False,Two year,56,False,True
False,False,Fiber optic,Credit card (automatic),True,79.85,False,False,Month-to-month,31,False,True
False,False,DSL,Mailed check,True,49.6,False,False,Month-to-month,2,False,True
True,True,Fiber optic,Credit card (automatic),True,105.95,True,True,One year,66,False,True
False,False,Fiber optic,Electronic check,False,91.85,True,True,Month-to-month,3,True,True
True,False,DSL,Electronic check,False,40.1,False,False,Month-to-month,1,True,True
False,True,Fiber optic,Electronic check,True,73.9,False,False,Month-to-month,31,False,True
False,False,Fiber optic,Mailed check,True,89.8,True,False,Month-to-month,14,False,True
True,False,DSL,Electronic check,False,72.25,False,True,Month-to-month,35,True,True
False,True,Fiber optic,Electronic check,True,96.55,True,False,Month-to-month,37,False,True
False,False,DSL,Credit card (automatic),True,40.1,True,False,Month-to-month,7,False,True
False,True,Fiber optic,Electronic check,True,101.25,True,False,Month-to-month,24,False,True
False,False,Fiber optic,Electronic check,False,79.55,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,False,84.05,False,False,One year,32,False,True
False,False,Fiber optic,Electronic check,True,89.1,True,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,False,94.4,False,True,Month-to-month,17,True,True
False,False,Fiber optic,Electronic check,True,78.25,False,True,Month-to-month,19,False,True
False,True,DSL,Electronic check,True,44.15,False,False,Month-to-month,2,False,True
False,True,Fiber optic,Electronic check,True,75.75,False,False,Month-to-month,8,False,True
False,False,No,Mailed check,True,19.1,False,False,Month-to-month,1,False,True
True,True,Fiber optic,Electronic check,True,80.3,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,74.9,False,True,Month-to-month,1,False,True
False,True,Fiber optic,Electronic check,True,80.85,False,False,Month-to-month,9,False,True
False,True,Fiber optic,Credit card (automatic),True,90.85,True,True,Month-to-month,49,False,True
True,False,Fiber optic,Bank transfer (automatic),False,79.7,False,True,Month-to-month,2,False,True
True,False,DSL,Bank transfer (automatic),False,57.55,False,False,Two year,55,True,True
True,False,Fiber optic,Electronic check,True,86.5,True,False,Month-to-month,21,False,True
True,False,Fiber optic,Electronic check,True,103.95,True,True,Month-to-month,69,True,True
False,False,DSL,Credit card (automatic),True,48.95,False,False,Month-to-month,39,False,True
True,False,Fiber optic,Credit card (automatic),True,83.55,True,False,Month-to-month,6,True,True
False,True,Fiber optic,Electronic check,True,89.15,False,True,Month-to-month,17,False,True
False,False,Fiber optic,Mailed check,True,70.45,False,False,Month-to-month,1,True,True
True,False,DSL,Credit card (automatic),False,60.3,False,True,One year,58,False,True
True,False,Fiber optic,Electronic check,False,103.3,True,True,Month-to-month,19,True,True
False,False,Fiber optic,Electronic check,True,78.5,False,False,Month-to-month,3,False,True
False,False,No,Mailed check,False,19.85,False,False,Month-to-month,3,False,True
False,True,Fiber optic,Electronic check,True,79.9,False,False,Month-to-month,3,False,True
False,True,Fiber optic,Electronic check,True,99.7,True,False,Month-to-month,30,False,True
False,False,DSL,Credit card (automatic),True,58.6,False,False,Month-to-month,15,False,True
True,False,Fiber optic,Electronic check,True,98.5,True,True,Month-to-month,10,False,True
False,False,DSL,Mailed check,True,50.45,False,True,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,94.65,False,True,Month-to-month,38,True,True
False,False,Fiber optic,Credit card (automatic),True,100.25,True,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,88.45,True,True,Month-to-month,16,False,True
False,False,Fiber optic,Electronic check,True,69.85,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Bank transfer (automatic),False,81.7,False,True,Month-to-month,12,False,True
False,False,Fiber optic,Electronic check,True,79.9,True,False,Month-to-month,4,False,True
False,False,No,Credit card (automatic),True,25.4,False,False,Month-to-month,15,False,True
True,True,Fiber optic,Bank transfer (automatic),True,83.75,False,True,Month-to-month,41,False,True
True,False,Fiber optic,Mailed check,True,69.4,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,74.9,False,False,Month-to-month,7,False,True
True,True,Fiber optic,Credit card (automatic),True,74.15,False,False,Month-to-month,42,False,True
False,False,Fiber optic,Electronic check,True,70.1,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,78.3,False,False,Month-to-month,12,True,True
False,False,Fiber optic,Electronic check,True,96.8,True,False,Month-to-month,55,False,True
False,False,Fiber optic,Electronic check,True,94.4,False,False,Month-to-month,17,False,True
False,False,Fiber optic,Electronic check,False,84.3,False,False,Month-to-month,1,False,True
True,True,DSL,Credit card (automatic),False,92.45,True,True,Two year,72,True,True
True,True,Fiber optic,Electronic check,True,99.55,True,True,Month-to-month,11,False,True
False,True,Fiber optic,Electronic check,True,81.25,False,True,Month-to-month,8,False,True
True,False,No,Bank transfer (automatic),False,19.95,False,False,Month-to-month,1,True,True
True,False,Fiber optic,Electronic check,True,99.25,False,True,Month-to-month,23,False,True
False,False,Fiber optic,Electronic check,True,80.45,False,True,Two year,39,False,True
True,False,Fiber optic,Bank transfer (automatic),True,79.35,False,True,Month-to-month,9,True,True
False,False,Fiber optic,Electronic check,True,79.75,False,False,Month-to-month,15,False,True
True,False,Fiber optic,Electronic check,True,100.05,True,True,Month-to-month,30,True,True
False,False,Fiber optic,Electronic check,True,69.35,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,False,85.8,True,False,Month-to-month,3,False,True
True,False,DSL,Electronic check,True,79.7,True,True,Two year,67,True,True
False,True,DSL,Mailed check,False,50.55,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,80.55,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,84.5,False,True,Month-to-month,12,True,True
False,False,Fiber optic,Mailed check,True,84.3,True,False,Month-to-month,22,False,True
False,False,Fiber optic,Electronic check,True,67.75,False,False,Month-to-month,2,False,True
False,True,Fiber optic,Electronic check,True,85.25,True,False,Month-to-month,27,False,True
